	GSM414924	GSM414925	GSM414926	GSM414927	GSM414928	GSM414929	GSM414930	GSM414931	GSM414932	GSM414933	GSM414934	GSM414935	GSM414936	GSM414937	GSM414938	GSM414939	GSM414940	GSM414941	GSM414942	GSM414943	GSM414944	GSM414945	GSM414946	GSM414947	GSM414948	GSM414949	GSM414950	GSM414951	GSM414952	GSM414953	GSM414954	GSM414955	GSM414956	GSM414957	GSM414958	GSM414959	GSM414960	GSM414961	GSM414962	GSM414963	GSM414964	GSM414965	GSM414966	GSM414967	GSM414968	GSM414969	GSM414970	GSM414971	GSM414972	GSM414973	GSM414974	GSM414975
AC020907.6	10.41045135	10.08878824	11.04165915	6.432124273	7.503825738	10.52943055	6.109151579	11.48582931	6.000901403	11.39606956	3.718087584	10.84313591	7.929554316	9.883254231	7.631540867	10.25974326	7.181897643	10.93516505	5.404290064	8.29186137	9.57799522	8.34251919	10.98584194	8.349170631	10.45327063	7.981852653	7.837312556	10.06474276	9.202858456	6.265286858	11.12928302	9.284477118	9.216745858	5.020146573	10.4807902	10.62844554	10.84392105	8.851436736	7.610286657	5.393347551	9.275891694	9.272163195	6.99095486	9.756055879	9.124896746	11.01052811	6.666756592	9.268892836	7.944272818	11.99258434	9.344961614	7.275193334
TRIM29	9.056637715	10.70043972	10.04712391	3.564378169	3.761285273	10.39124359	3.217230716	10.88493365	4.126807703	8.811214118	3	8.795390331	8.293701542	11.31288296	2.669026766	11.13249973	4.174725988	10.55074679	6.197904697	11.21067134	9.735556024	3.005399988	11.09077405	5.800641097	9.772974318	9.321928095	8.973553879	9.080018029	9.215533	6.842978832	9.551131453	7.83541884	8.394891366	2.910732662	11.72877085	11.2974895	9.902224355	10.76155123	10.55458885	4.357552005	10.25266543	12.03479896	5.421559945	8.296916207	7.322829498	7.414473836	3.532316959	10.76818432	3.078951341	10.99081308	9.386293635	4.289096702
H2BC21	5.938991439	8.498649788	8.087462841	5.036063689	5.340562269	9.591522347	6.203984166	10.00982862	5.068670811	10.41890673	4.744699314	7.713558356	8.272863023	7.329123596	6.478971805	8.368069877	5.697384631	8.123604124	6.226701185	9.783325685	6.965784285	4.271276259	7.891176125	4.64096791	7.736063628	7.007868243	7.328226119	7.783980414	6.749534268	6.029452886	5.728464765	5.821965266	7.283551423	4.473137488	7.474111514	4.841973119	7.444600814	6.689299161	6.196528361	5.324810603	6.804776378	6.87282876	4.941106311	9.540709263	5.496334513	6.851749041	5.091276694	7.504620392	3.139142019	7.197708158	5.650764559	4.902073579
GPX2	12.29318423	9.73454028	11.90463462	9.30103885	10.2737956	12.10656294	6.762880293	11.97656412	8.972692654	11.5464122	3.570462931	8.09434165	9.274028649	10.00281502	8.782343034	9.325979979	8.628992257	10.87805091	6.372255648	11.28598011	7.046578367	6.900866808	9.978710459	8.933690655	11.04984855	8.566434646	9.439623138	11.90914305	9.446669787	6.131959823	9.119200527	8.040015679	8.869748051	6.479133533	10.45018025	12.03960452	11.89443885	10.21188829	9.658747037	7.340740281	11.74188827	8.793115555	4.372952098	10.61010206	10.15987134	10.48482289	8.09434165	10.90839262	2.713695815	9.329123596	8.740118043	3.868884273
SLC16A3	6.583308465	7.181897643	6.160678213	3.521050737	4.305240966	7.11997861	3.784503983	7.798309782	6.570311124	7.747521673	5.359661722	6.575766127	7.908692838	7.841721581	4.716990894	7.184875343	5.159064009	6.852997588	3.303050085	6.554895775	7.798957748	4.894332742	4.888012585	2.983677695	7.624247146	6.701826258	8.192785959	6.597829098	6.992088609	5.457462965	7.361066489	6.020591095	7.894817763	3.054848477	7.227856573	5.650190123	7.39145842	6.972692654	5.115615931	4.381975479	7.567575869	8.228337712	2.914564523	8.291400959	5.659353759	6.94016675	6.553974808	7.758889433	2.9800253	8.178913785	6.267161218	2.916476644
SLC16A3	9.185371029	9.946321477	9.129540618	5.108942569	6.346247774	8.894514644	5.500483401	9.937815169	8.508190931	9.831623937	7.277984747	8.836997109	9.681414125	9.690172621	6.357727932	9.380461065	7.58345891	8.83447105	3.648465443	9.103550093	9.857825524	6.592307527	7.785942819	4.448240225	9.578372691	8.718019065	10.11894107	8.684047262	9.09434165	7.596189756	9.372212109	7.99830835	9.981567282	5.778997006	9.131856961	7.964629667	10.16867212	8.997179481	8.265849421	6.707359132	9.771984589	10.48582931	3.649615459	10.23601419	7.842978832	8.618385502	7.131342539	9.82416321	2.912649865	9.851280558	7.982993575	2.942983598
CXCL8	6.687900522	9.249587556	11.32923574	6.103917211	6.9795681	8.389738879	7.559950613	11.25384748	10.37395266	10.85330956	5.072963272	8.981281854	8.049848549	11.40194612	6.201241771	11.34485068	9.094869433	9.70269217	5.207502459	12.72451385	10.28424575	7.197708158	7.485426827	4.687620632	12.659327	9.205548911	10.5526691	10.31288296	8.615813525	6.680886921	9.201878863	7.733354341	10.99364606	6.200849575	10.53818893	9.110874761	12.20151134	10.34318572	8.376342483	7.397460726	11.60316268	10.49485558	5.09000653	11.89368074	7.335390355	7.570614722	10	13.08597031	4.631686366	9.285170999	7.326429487	4.773468928
OAS1	7.337175869	8.226412193	6.676662335	5.827565007	5.451211112	8.799929151	4.426264755	7.539934245	6.083426139	8.328674927	6.607182337	9.481799432	9.233140296	8.735725245	7.096978636	7.76884596	6.882643049	8.664625055	3.353323291	6.380764075	7.470862199	5.103917211	11.25915477	6.852997588	6.891176125	7.238404739	7.370687407	6.155830172	6.859224162	6.188044796	7.884475819	7.28169825	8.351380981	3.983677695	7.362820526	10.09671515	6.045705065	7.58044702	6.641835002	6.43162296	8.716990894	7.777419716	3.35473424	10.4419067	6.968090752	7.40599236	5.108942569	6.682292371	3.550900665	7.613236955	5.681449265	2.784503983
CDC20	6.918863237	5.541328977	6.125981654	2.961623328	4.152183419	6.586614642	3.206330648	6.547203025	4.432959407	6.856736756	3.171527106	5.992994967	5.278356528	6.234961095	6.252665432	7.310158318	3.270528942	5.463033855	2.735522177	5.216454865	9.267020725	7.141596278	5.177120503	2.87774425	6.355086762	3.864928972	5.510012465	5.464994927	4.995484519	4.761817143	4.938285792	3.480265122	5.612647378	2.432959407	6.241077458	7	6.267723052	4.496334513	3.221877081	3.587364991	5.711494907	10.26209485	3.260025656	6.213347282	3.798050515	5.068670811	3.707082992	5.824513297	2.548436625	5.3323499	3.14404637	2.443606651
ANPEP	7.36018867	9.332931659	9.369597346	12.14051027	12.14370208	10.62021983	12.31599862	6.089159132	8.713558356	5.791553633	6.201633861	7.164906927	7.333602628	6.282625134	14.020025	7.484621527	7.784634846	7.527477006	12.38694025	7.674545394	4.807354922	8.105908509	5.715618859	11.96614491	7.004501392	10.73470962	8.883559725	5.888743249	8.829722735	6.449561375	8.312429206	7.994353437	6.804776378	11.6183855	10.25148241	9.627533884	7.656067274	8.250772132	9.521992956	9.717333699	8.276589716	6.269407241	13.20487677	10.03204573	9.067165427	6.822730148	8.303780748	7.252665432	12.95855272	5.21800615	10.09011242	11.8008999
HK2	8.969818186	8.573647187	9.220378328	5.158256229	5.485104761	8.872520985	5.807870078	9.209697044	6.714245518	10.04165915	6.300306796	7.461070114	8.458201525	8.936343481	4.804776378	8.798309782	7.461888664	8.355791547	4.139142019	7.927185358	7.862327401	7.070389328	7.438791853	5.171927354	10.09407769	6.797012978	8.756222713	8.952741247	6.778734244	5.970393538	8.115823977	7.049848549	8.824640581	4.432959407	8.833838844	7.699051844	9.640064136	7.526694846	7.505414609	5.882887553	8.477758266	9.575917361	4.527320608	7.76884596	8.555356039	8.381542951	6.781359714	8.849561482	4.440287821	8.642773763	7.031218731	4.532316959
FHL2	10.68999797	10.40514146	10.62205182	8.544191698	8.514911265	11.13891172	7.453682186	11.1382718	9.702345868	11.197831	10.43775207	10.14974712	11.10525378	10.90086681	10.28424575	9.992938336	8.850186838	11.1234748	6.497612366	11.00351791	8.525520809	8.528649452	9.839361279	7.638073837	11.18858885	9.696445976	10.65910396	10.65821148	10.07146236	10.51274046	10.44708323	9.697141334	10.95564991	7.822730148	10.83762793	11.06137119	11.38316426	10.47775827	9.286326727	9.389953933	10.53332973	10.65821148	5.105594276	9.544771288	10.53430288	10.70476824	8.955359305	10.83841608	4.40053793	10.39874369	9.957247175	6.369815424
LOXL2	7.58345891	9.013741392	8.035073997	5.338424415	4.790772038	9.084808388	4.785027362	10.74819285	8.003939486	8.486231678	6.649615459	8.407692649	9.217957698	9.344961614	6.807354922	9.637711669	7.196725061	7.318316841	5.417177412	8.782343034	7.668884984	6.146492307	7.486231678	4.731183242	9.568526198	9.0452136	8.816983623	7.867896464	7.433794059	7.077883864	8.345627012	7.394891366	9.34894941	4.866907978	9.705977902	7.158862106	7.737416366	8.263973355	5.669026766	6.773468928	7.928962441	9.704249502	5.884353707	8.626439137	7.285402219	6.662490364	5.655638049	9.971543554	3.841973119	8.28169825	7.510170751	5.544114402
SLPI	11.27786855	11.6794801	11.47573343	8.154311811	8.987548259	10.74315139	7.226893814	11.50133962	8.620952902	12.91008053	5.370164281	9.067703244	9.725707079	10.92629599	4.603477988	10.66888498	7.668175869	10.31967212	6.565292521	9.088788239	10.01820018	7.12722055	8.64385619	6.782670659	11.44759986	9.14542272	9.414262406	11.11634396	9.80880333	6.6794801	9.570235215	9.33583694	9.829247043	7.463524373	10.80251637	12.07614753	11.14529533	10.05392588	9.53954658	7.813139851	10.25148241	11.82972274	5.950934928	12.2467406	10.89102419	11.00842862	7.999436337	10.37721053	6.045049741	10.81618368	9.144658243	6.032762074
ANXA8L1	6.371733091	9.882795869	6.110405007	4.319762428	3.709290636	6.811214118	4.109360559	5.911691582	4.524189078	5.16711703	4.178714641	8.721782768	10.43045255	9.493855449	4.048759312	9.297374861	5.212958363	9.120756273	4.124328135	9.318090838	11.77355135	3.152183419	9.338736383	6.326788992	8.214319121	9.226893814	5.809414444	6.325530332	6.851749041	5.709014865	8.653919873	7.510170751	7.241268177	4.274261661	8.886915896	4.054848477	5.470862199	8.989536421	6.770829046	4.595145568	7.282625134	11.39178061	4.663344619	9.272863023	3.609991295	8.290940402	5.838447593	7.007868243	4.146492307	10.37395266	7.398316163	4.124328135
THBS2	10.62662165	11.92184094	9.743151394	8.684397984	9.114783447	9.753718178	8.318316841	12.7799245	12.268542	11.48984796	10.86186234	12.53478921	11.92888844	11.88340699	7.213347282	11.66088727	10.84470576	11.54978467	7.616181231	11.75947212	10.38909352	8.296916207	11.78953364	8.30058136	11.83486604	11.62021983	11.52110964	11.57837269	11.05663772	11.2737956	11.23002044	10.82257083	12.30149619	9.043027284	11.2997804	10.92555444	9.71630504	11.45943162	9.260684356	11.17305246	11.55554777	11.55218876	4.841469999	9.712698944	11.62159404	9.797661526	10.33203655	11.86108691	4.760753208	10.95710204	11.0768156	5.518535139
GPRC5A	10.64205169	11.98441846	11.84901407	5.589164237	4.699884729	12.02202097	6.040015679	12.03720374	6.05853297	11.24911345	5.840211433	9.779883475	10.6110248	10.06608919	7.938991439	10.05256805	6.646738698	10.86263736	5.824767853	11.24138736	8.43837603	3.5360529	12.51051694	7.316507819	11.12541347	7.739443098	8.789207575	10.09275714	9.42311591	7.427941333	11.5372184	9.562242424	10.14720492	3.66448284	11.25915477	10.67771964	11.04916787	9.137247341	9.350718231	5.678635348	10.86727874	11.68781306	3.66448284	9.30833903	8.427103287	9.719731057	5.939696741	10.92332749	3.087462841	11.51224664	8.582330188	3.196921734
GATM	11.26385602	10.86573327	10.22037833	13.6242243	13.36577564	8.983278664	13.91494566	9.949243096	11.61700823	11.16616308	9.378511623	9.970105891	9.401092837	9.70494111	12.3834343	9.800252806	9.659282393	10.93663794	13.92685191	7.392317423	9.830039776	13.21310422	9.554205105	13.71295682	9.592830744	13.13298162	11.66666784	9.61599739	11.7984718	8.048214385	10.60084211	11.66444728	9.648177796	14.22430321	8.689648608	9.333602628	10.41574177	11.53770375	13.88769661	12.66711154	10.86573327	7.906289347	14.93488872	9.237448996	10.65553072	11.5674808	12.35369821	9.435878577	14.373273	9.398743692	14.15995015	14.39171349
S100A4	10.10328781	12.91101741	12.43775207	10.23361968	10.77396337	12.76238204	8.911092332	11.26268214	10.44397954	13.88531506	10.38694025	13.13217838	13.13266038	12.35204343	9.83447105	14.08729708	11.19660213	13.00246344	7.912889336	10.70217269	13.34054558	10.23361968	12.24108938	9.106693791	10.92555444	12.63094963	12.54375685	12.5020859	12.17617315	11.56700537	10.6635581	10.77396337	11.16176174	9.571373436	13.62810374	12.29433356	10.13314221	11.68956125	11.30720081	10.92407019	10.37721053	14.30292446	7.296457407	9.685449638	10.83999107	10.64385619	10.07948478	12.7225941	8.472487771	11.63526466	10.54012804	7.008988783
CDK1	7.601399391	6.568488197	7.906289347	6.146695948	6.934280594	8.396604781	5.556429415	7.024585638	6.529977074	7.13442632	5.670443812	7.852997588	8.405566974	8.147204925	7.505414609	7.852997588	5.904002316	7.900866808	5.065227623	7.276124405	9.822570831	9.44625623	7.696967526	5.759954742	8.694183743	6.17292749	7.231701199	8.275193334	7.451211112	6.453682186	6.507001733	5.499208091	7.98982022	4.099295204	8.062316027	7.632995197	8.213833283	6.981852653	6.726558779	5.621758857	7.548436625	8.803485376	2.97819563	8.03562391	6.86913112	7.473299871	6.319581809	7.059614856	3.766595162	6.865423978	6.464178138	4.001802243
CDH3	7.312882955	7.917073663	8.251719093	4.275752049	4.309612772	6.921245889	5.030777472	9.659282393	6.906890596	8.430870664	3.0721058	7.827183896	7.739443098	8.923624611	2.778208576	8.68580002	5.252854626	8.018478396	4.358255587	7.797661526	9.595257481	4.183486514	7.762215916	5.569855608	9.581765495	6.3675458	7.795065583	6.042863176	5.833649128	4.811471031	7.969242604	6.401050159	6.052459369	4.806839582	6.904484098	7.994353437	8.018478396	7.744833837	7.022367813	4.910252963	8.179411523	6.997744026	5.024142346	6.490088724	6.104965605	8.124121312	6.075104722	8.262564702	4.70763522	9.921989661	8.196725061	4.355439197
MET	10.19229281	11.63888838	12.00562455	8.447496547	8.772149591	10.35424938	8.459431619	11.29462075	9.264207997	10.98299357	7.262094845	10.78790256	11.37503943	10.38694025	8.502235115	10.26912668	8.348728154	10.82654849	8.215290306	11.37612539	12.84018782	9.978710459	12.48984796	8.445014846	10.91363743	9.321702656	10.6183855	9.249824549	9.720244258	7.77939106	10.88111396	9.559185866	10.86031105	7.773468928	12.05120894	10.54399845	11.17180229	9.636443366	9.524933432	8.025693274	10.62113611	10.84549005	7.498250868	11.18920683	10.29001885	10.08347933	7.758889433	11.10656294	7.098032083	11.31797782	8.954487147	6.532316959
PTTG1	7.89542381	7.414473836	7.936048964	5.540089282	7.083213368	8.262094845	5.541019153	7.86727874	6.74281467	7.809928866	6.521207816	7.908092341	8.423326047	8.322829498	8.215290306	8.283551423	6.042644337	7.601399391	4.334854269	7.260213887	10.67242534	10.03754695	7.006746832	5.531693361	8.426684082	6.101187815	7.757556689	8.163901214	7.648896806	7.031218731	7.040015679	6.604219619	8.319220503	4.922673593	8.704595348	9.306061689	8.222070355	6.99095486	5.974988112	6.579542225	7.340740281	8.996049728	4.009884589	8.485829309	7.565292521	6.847996907	5.98230913	7.77280941	3.504620392	6.761551232	6.277240898	3.361768359
AOC1	10.52160044	7.911691582	9.928666412	4.773468928	3.893362211	9.256916297	2.627606838	9.007868243	5.043081982	8.246503098	3.153805336	7.906890596	7.479780264	8.023477152	11.24792751	7.235535607	3.683696454	8.34251919	2.718087584	6.504620392	7.763544364	2.994579724	7.968090752	3.773996325	8.259272487	5.530445355	5.802968651	5.317593505	7.87835751	5.177120503	8.671717965	6.089159132	7.371558863	2.608809243	9.884017845	7.855491443	9.044667331	7.644577357	7.153805336	2.44625623	7.658211483	7.422905743	2.689299161	6.036723106	7.371558863	8.408117408	4.001802243	7.699051844	2.711494907	9.075211711	7.841092545	2.618238656
PI3	7.047669251	5.744161096	9.14822234	5.191404729	4.116031993	5.152589069	3.582556003	6.078951341	3.959770155	11.52503135	3.584962501	6.389910925	4.409390936	8.05039286	4.04701482	9.836050355	3.986410935	7.252665432	4.752748591	5.14363831	8.77478706	3.682573297	4.21800615	3.59812696	9.765368986	4.18030702	5.916237768	6.580597764	5.648753033	4.501439145	6.35614381	4.894332742	9.124121312	4.286141873	6.425761401	8.501439145	9.498051366	8.400879436	5.240314329	4.015247774	7.407692649	6.794415866	3.629939409	7.611024797	6.050066298	5.289096702	3.588564737	7.753551055	4.599912842	6.382321407	4.721919446	4.410069692
LAMA3	8.702519029	8.567956075	10.18115226	5.242602506	5.825022364	7.641690523	5.331633567	10.027906	5.87282876	9.967226259	4.360364277	9.579881589	9.04220656	8.74819285	8.618385502	7.694880193	5.069530325	9.657139777	4.862947248	10.36741475	6.906890596	5.86814348	12.28250931	8.526694846	10.53332973	7.781359714	6.881419908	8.061236166	8.301496195	6.162290614	9.41974955	7.581200582	8.51412226	4.745237332	10.1959873	8.685449638	7.312882955	8.368069877	6.730639956	5.005399988	8.834787049	10.2632692	4.189824559	10.16616308	7.699051844	8.783653086	4.819668183	9.38305623	2.976363636	11	7.381975479	3.29130886
CEACAM6	13.87363636	14.53679359	14.07196507	10.74819285	11.64790807	13.10312386	6.876516947	12.01332267	10.25856603	9.970105891	2.767654798	13.61079417	11.46403515	13.06440596	9.337175869	12.62821768	9.676486042	13.85155386	6.675251386	13.64295422	7.227856573	3.792855352	13.38397423	8.919459269	13.712527	11.64250303	11.93737382	12.75718163	12.55626654	8.945736443	10.76570049	9.949389022	10.05799172	7.607330314	14.16514254	12.69696753	12.85057755	13.18673329	11.75780667	6.745506266	12.46862404	13.27029533	4.955591792	8.590212761	13.02704206	13.45532722	9.723831566	13.82436213	2.715893371	14.38599718	13.2647358	2.493134922
IGF2BP3	7.30103885	3.270528942	2.666756592	2.961623328	2.929790998	3.22342255	2.976363636	6.484138131	2.859969548	2.873813198	3.500802053	8.259272487	7.880195729	7.674545394	2.678071905	9.013741392	4.361768359	8.355791547	3.228049048	7.199672345	9.223036338	2.86393845	8.644937806	3.657640005	7.862327401	4.115199749	6.633867092	3.639232163	4.418864577	4.249445341	5.133810091	3.607626221	7.920650595	3.139142019	7.752882366	7.539158811	7.801546703	6.539313931	5.80503444	2.887525271	6.799605422	7.859845344	3.155425432	6.341274184	7.290018847	7.368069877	2.904965719	7.570614722	3.393690764	8.281234585	4.196134881	3.297191417
IGF2BP3	7.151777655	2.780310099	2.835924074	3.192194165	3.198494154	4.14404637	2.963474124	6.596935142	3.522306893	2.897240426	3.364572432	8.40641762	8.17990909	7.529820947	2.650764559	8.780703794	4.009884589	8.336729697	3.060047384	7.211401637	9.281234585	2.937344392	8.131342539	4.068670811	7.921840937	5.169123281	6.760220946	3.873813198	4.363871925	3.574101508	4.956521363	3.327687364	7.744161096	2.771885579	7.662490364	7.581200582	8.286788759	6.689299161	6.554128344	3.161887682	7.23457796	7.946613905	3.221877081	6.206916673	7.395748328	7.785288981	4.125155131	7.968666793	3.414135533	8.395748328	5.422233001	2.580145484
TSPAN8	13.7638348	12.90086681	14.0563837	11.8494051	12.28944258	14.46798757	10.98513037	12.357552	11.09407769	14.24272754	7.448735798	12.6411486	13.32418055	13.1401907	14.09687984	13.4601999	10.93957921	13.60142261	10.04848687	13.04644195	11.78708632	11.65687173	12.25089054	11.29174628	13.6805793	11.21492619	12.05934446	14.59076246	13.19398729	10.14338321	12.63072216	11.50183718	13.65284497	10.55937709	13.9987667	13.93332182	13.81287922	12.8207773	12.17398937	11.05392588	12.57742883	12.82456103	9.413839452	12.19198451	13.90895548	13.2997804	10.12541347	12.7084373	9.231221181	14.17055104	12.93332182	9.424376273
MMP11	6.786596362	8.301953395	6.665335917	4.224194664	3.691534165	7.600656308	4.240314329	8.900564957	7.438791853	5.833143096	3.56193706	7.237448996	9.035898787	8.557655155	3.527320608	8.417852515	5.846994687	7.62935662	4.289834465	6.079378111	5.070818638	3.385431037	6.516487981	4.257764969	8.659282393	9.151777655	7.688600011	7.057450272	7.468420402	4.730639956	8.812498225	7.199672345	9.383704292	4.287620044	9.702345868	6.524815928	6.264348763	8.506605116	5.537917249	6.097610797	7.576673293	7.793765857	3.508428653	7.611024797	4.608217853	7.048759312	5.075532631	10.85252951	4.361066489	8.932510053	8.698010062	4.29351763
